parid,parid_card,bldg_id,struct_typ,str_prob,year_built,no_stories,a_stories,b_stories,bsmt_type,sq_foot,gsq_foot,occ_type,occ_detail,major_occ,broad_occ,appr_bldg,repl_cst,str_cst,nstra_cst,nstrd_cst,dgn_lvl,cont_val,efacility,dwell_unit,str_typ2,occ_typ2,tract_id,guid,FID_NEW,origin,stat_class,rmv_improv,rmv_land,elev,period
,,,W1,,"1972","1",,,,,,,,,,"1500",,,,,Pre - Code,,,,W1,,,4ce3c080-1089-4d1a-b695-41ea767f9f5d,"5679","1","191",0.000000000000000,0.000000000000000,-1.037119000000000,0.350000000000000
,,,RC,,"1995","1",,,,,,,,,,"15832",,,,,Moderate - Code,,,,RC,,,74a18755-ed4d-4006-a325-1dcf482e7afe,"5677","1","499",15832.000000000000000,0.000000000000000,-1.674715000000000,0.400000000000000
,,,W2,,"1969","2",,,,,,,,,,"945460",,,,,Pre - Code,,,,W2,,,d942afd0-04bf-408c-8276-ce224e7fc30f,"5676","1","146",202245.000000000000000,743215.000000000000000,-4.383270000000000,0.400000000000000
,,,W1,,"1987","1",,,,,,,,,,"858289",,,,,Low - Code,,,,W1,,,860d3b55-f854-4103-b928-df889b665613,"5674","1","140",153346.000000000000000,704943.000000000000000,-4.845504000000000,0.350000000000000
,,,W1,,"1940","1",,,,,,,,,,"173248",,,,,Pre - Code,,,,W1,,,ce1af8dc-03bf-401e-a878-ca6a83821abf,"5673","1","110",46930.000000000000000,126318.000000000000000,-2.269348000000000,0.350000000000000
,,,W1,,"1926","1",,,,,,,,,,"47442",,,,,Pre - Code,,,,W1,,,b5407272-eb12-4b38-bb5a-8cdc9bc2bf6b,"5672","1","120",17193.000000000000000,30249.000000000000000,-2.309846000000000,0.350000000000000
,,,W1,,"1926","1",,,,,,,,,,"47442",,,,,Pre - Code,,,,W1,,,65b68b70-c386-4dfd-bd72-56f04c7e3dbb,"5671","1","120",17193.000000000000000,30249.000000000000000,-2.309846000000000,0.350000000000000
,,,W1,,"1926","1",,,,,,,,,,"142328",,,,,Pre - Code,,,,W1,,,fa7ef02a-2375-4c98-bce2-8d8e28ac9668,"5670","1","120",51579.000000000000000,90749.000000000000000,-2.309846000000000,0.350000000000000
,,,W1,,"1920","1",,,,,,,,,,"118623",,,,,Pre - Code,,,,W1,,,06af48da-bacd-448d-83cc-17981a52defe,"5669","1","130",41371.000000000000000,77252.000000000000000,-2.085589000000000,0.350000000000000
,,,RC,,"0","1",,,,,,,,,,"1190289",,,,,Pre - Code,,,,RC,,,42276433-8452-4d71-9e1d-8cb6ee84d0b7,"5668","1","494",0.000000000000000,1190289.000000000000000,-1.485903000000000,0.400000000000000
,,,W2,,"1961","1",,,,,,,,,,"787498",,,,,Pre - Code,,,,W2,,,046e76c1-258c-409c-a366-7a23cb88d93b,"5666","1","446",3996.000000000000000,783502.000000000000000,-3.133739000000000,0.400000000000000
,,,W1,,"0","1",,,,,,,,,,"129562",,,,,Pre - Code,,,,W1,,,05459961-b9d3-46c6-a084-6655f1795193,"5665","1","192",0.000000000000000,129562.000000000000000,-3.049120000000000,0.350000000000000
,,,W2,,"2003","2",,,,,,,,,,"810616",,,,,Moderate - Code,,,,W2,,,8fbb1f23-ddb0-42d0-b11b-838d9f2691cd,"5664","1","166",479100.000000000000000,331516.000000000000000,-2.973204000000000,0.400000000000000
,,,W1,,"1940","1",,,,,,,,,,"31972",,,,,Pre - Code,,,,W1,,,26c7457d-e252-40a7-a5db-5091cb9a6fe8,"5657","1","122",31972.000000000000000,0.000000000000000,-2.180728000000000,0.350000000000000
,,,W1,,"1937","1",,,,,,,,,,"29214",,,,,Pre - Code,,,,W1,,,d0bbb5b2-8465-47f0-9ea4-51d7493e4c99,"5656","1","123",29214.000000000000000,0.000000000000000,-2.180728000000000,0.350000000000000
,,,RC,,"1984","1",,,,,,,,,,"1308054",,,,,Low - Code,,,,RC,,,fa38d03a-f90a-41a4-9442-cc5cd3cb054e,"5653","1","497",1074380.000000000000000,233674.000000000000000,-9.224644000000000,0.400000000000000
,,,W1,,"1998","1",,,,,,,,,,"44978",,,,,Moderate - Code,,,,W1,,,c918756f-c28e-47ea-9986-7078ca7a6b92,"5652","1","193",0.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1999","1",,,,,,,,,,"58628",,,,,Moderate - Code,,,,W1,,,0e5ce105-a003-4795-af35-94e43f12a028,"5651","1","193",0.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"2000","1",,,,,,,,,,"43578",,,,,Moderate - Code,,,,W1,,,70ff551c-b655-4881-b6c6-ae2ba91bdfb3,"5649","1","193",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"1935","1",,,,,,,,,,"156905",,,,,Pre - Code,,,,W1,,,353f91fd-15aa-4ef4-942a-fadefca3c29a,"5647","1","110",12748.000000000000000,144157.000000000000000,-14.963934000000000,0.350000000000000
,,,W1,,"2008","1",,,,,,,,,,"120490",,,,,High - Code,,,,W1,,,91a9981e-5d91-445b-9091-aa0441578a3b,"5646","1","192",19903.000000000000000,100587.000000000000000,-3.989444000000000,0.350000000000000
,,,W1,,"1966","1",,,,,,,,,,"5558",,,,,Pre - Code,,,,W1,,,42b54f41-bd9b-4240-bb0b-fd9f7c9c6950,"5645","1","193",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"1994","1",,,,,,,,,,"47094",,,,,Moderate - Code,,,,W1,,,7754c721-5356-497b-8102-de616c81c24e,"5643","1","193",0.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1970","1",,,,,,,,,,"6365",,,,,Pre - Code,,,,W1,,,71dc372e-ec36-4f10-a4f5-3ef0a9455a2d,"5642","1","191",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"1937","1",,,,,,,,,,"966395",,,,,Pre - Code,,,,W1,,,2b998732-3ef3-4e26-8074-b1cfbdfbcbb2,"5641","1","142",208034.000000000000000,758361.000000000000000,0.108364000000000,0.350000000000000
,,,W1,,"1995","1",,,,,,,,,,"22395",,,,,Moderate - Code,,,,W1,,,c448696a-0015-4b44-bb50-916a32c0a6be,"5639","1","193",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"1932","1",,,,,,,,,,"1154290",,,,,Pre - Code,,,,W1,,,def57539-c284-42b3-952a-e02b232e7629,"5638","1","143",155074.000000000000000,999216.000000000000000,0.031892000000000,0.350000000000000
,,,W2,,"2004","2",,,,,,,,,,"23757",,,,,High - Code,,,,W2,,,156275f9-642a-4002-9be9-11ab1616eff5,"5635","1","197",0.000000000000000,0.000000000000000,-9.224644000000000,0.400000000000000
,,,W2,,"2004","2",,,,,,,,,,"19563",,,,,High - Code,,,,W2,,,70774921-c6f5-4a81-bbf6-86940db0227d,"5634","1","197",0.000000000000000,0.000000000000000,-9.224644000000000,0.400000000000000
,,,RC,,"0","1",,,,,,,,,,"80970",,,,,Pre - Code,,,,RC,,,e38d8575-7880-4a8c-b6d7-225ab1cf9264,"5633","1","499",0.000000000000000,80970.000000000000000,-13.312578000000000,0.400000000000000
,,,W1,,"1968","1",,,,,,,,,,"1858",,,,,Pre - Code,,,,W1,,,fb7c9b63-2f35-4003-ad92-a0f6b1d71c8a,"5630","1","191",0.000000000000000,0.000000000000000,-1.102866000000000,0.350000000000000
,,,W1,,"1976","1",,,,,,,,,,"9950",,,,,Low - Code,,,,W1,,,15d6abdf-f233-4a40-845b-89c519c96a39,"5629","1","192",0.000000000000000,0.000000000000000,-1.974220000000000,0.350000000000000
,,,W1,,"2003","1",,,,,,,,,,"104696",,,,,Moderate - Code,,,,W1,,,8968aeca-f276-46a7-a944-caf955e7f151,"5628","1","192",19244.000000000000000,85452.000000000000000,-2.152981000000000,0.350000000000000
,,,W1,,"1972","1",,,,,,,,,,"5788",,,,,Pre - Code,,,,W1,,,a346e859-60ba-4428-bd74-61018e1a97fd,"5627","1","193",0.000000000000000,0.000000000000000,-1.037119000000000,0.350000000000000
,,,W1,,"1926","1",,,,,,,,,,"47442",,,,,Pre - Code,,,,W1,,,7551b99d-f4bc-4f09-99a0-2093effe0861,"5626","1","120",17193.000000000000000,30249.000000000000000,-2.309846000000000,0.350000000000000
,,,W1,,"1993","1",,,,,,,,,,"52418",,,,,Moderate - Code,,,,W1,,,130579b9-00fb-40fc-ae92-070cf181f53b,"5625","1","193",0.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1938","1",,,,,,,,,,"172527",,,,,Pre - Code,,,,W1,,,f005101a-69f7-4916-8b1f-21d405a01111,"5624","1","192",17883.000000000000000,154644.000000000000000,-2.063746000000000,0.350000000000000
,,,W1,,"1939","1",,,,,,,,,,"902201",,,,,Pre - Code,,,,W1,,,2667274c-9179-48e4-be03-cb31359bf742,"5623","1","133",120713.000000000000000,781488.000000000000000,0.001541000000000,0.350000000000000
,,,W1,,"2003","1",,,,,,,,,,"12447",,,,,Moderate - Code,,,,W1,,,2b6b5c5e-cf8c-4d0f-97f0-a5b4925c1890,"5622","1","200",12447.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1993","1",,,,,,,,,,"3712",,,,,Moderate - Code,,,,W1,,,76038fbb-18a9-4de3-a252-ba1809e3f7b9,"5621","1","200",3712.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1940","1",,,,,,,,,,"31739",,,,,Pre - Code,,,,W1,,,daa0e9c3-c565-4c8c-ba3c-85ebf61e6ece,"5620","1","112",31739.000000000000000,0.000000000000000,-2.180728000000000,0.350000000000000
,,,RC,,"1946","1",,,,,,,,,,"229274",,,,,Pre - Code,,,,RC,,,7900e84b-0d20-4faf-bf22-06bddb8c1395,"5619","1","710",118230.000000000000000,111044.000000000000000,-2.794961000000000,0.400000000000000
,,,W2,,"1978","2",,,,,,,,,,"450282",,,,,Pre - Code,,,,W2,,,e147aaa2-ceb0-4c09-b041-5b55a352c043,"5618","1","146",135199.000000000000000,315083.000000000000000,-2.645252000000000,0.400000000000000
,,,W1,,"1980","1",,,,,,,,,,"8365",,,,,Low - Code,,,,W1,,,b93b4dec-f58f-4c4b-ac6f-69f2a5c2cb35,"5617","1","193",0.000000000000000,0.000000000000000,0.232739000000000,0.350000000000000
,,,W1,,"1971","1",,,,,,,,,,"1591",,,,,Pre - Code,,,,W1,,,f7802ba4-a6cd-420e-9662-1173423fe2e0,"5616","1","191",0.000000000000000,0.000000000000000,-1.102866000000000,0.350000000000000
,,,W1,,"2007","1",,,,,,,,,,"14516",,,,,High - Code,,,,W1,,,f249b0a3-947c-44ca-8383-ff9e4e98300c,"5615","1","200",14516.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1993","1",,,,,,,,,,"2402",,,,,Moderate - Code,,,,W1,,,ebbb206d-f493-4ce6-bdac-6be6cb015bd1,"5613","1","200",2402.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"2011","1",,,,,,,,,,"68327",,,,,High - Code,,,,W1,,,8072fe94-0d3c-43b8-84ec-066bbac1b4b5,"5612","1","192",0.000000000000000,68327.000000000000000,-2.376369000000000,0.350000000000000
,,,W1,,"1960","1",,,,,,,,,,"1353",,,,,Pre - Code,,,,W1,,,ac50f6bc-188a-4d54-8347-a72cd06c37f7,"5611","1","191",0.000000000000000,0.000000000000000,-1.102866000000000,0.350000000000000
,,,W1,,"1998","1",,,,,,,,,,"51034",,,,,Moderate - Code,,,,W1,,,35c6ec7a-8b87-46a8-8079-0a00ba594250,"5609","1","192",0.000000000000000,0.000000000000000,-1.822115000000000,0.350000000000000
,,,W1,,"1992","1",,,,,,,,,,"51255",,,,,Low - Code,,,,W1,,,80f64410-23b2-4c0a-bcaf-3015e09bd4b7,"5608","1","190",0.000000000000000,0.000000000000000,-9.224644000000000,0.350000000000000
,,,W1,,"1972","1",,,,,,,,,,"2766",,,,,Pre - Code,,,,W1,,,f636d208-d2f5-460e-9912-04e7660b939d,"5607","1","191",0.000000000000000,0.000000000000000,0.232739000000000,0.350000000000000
,,,W1,,"1983","1",,,,,,,,,,"0",,,,,Low - Code,,,,W1,,,373b896e-1215-4d64-aea7-98000767afd3,"5606","1","193",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,RC,,"1954","1",,,,,,,,,,"522744",,,,,Pre - Code,,,,RC,,,3ec2c347-9d6f-443d-9c9e-e8e8a37bf776,"5605","1","440",522744.000000000000000,0.000000000000000,-2.102604000000000,0.400000000000000
,,,W1,,"1994","1",,,,,,,,,,"11249",,,,,Moderate - Code,,,,W1,,,039de54b-c320-4fcb-8296-57229e3b09d6,"5604","1","200",11249.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1994","1",,,,,,,,,,"5281",,,,,Moderate - Code,,,,W1,,,4c7adca9-eac7-4038-b921-86006d5efb20,"5603","1","200",5281.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1993","1",,,,,,,,,,"12563",,,,,Moderate - Code,,,,W1,,,3a7c0aec-8789-4a80-9632-41c447f1343b,"5602","1","193",0.000000000000000,0.000000000000000,0.232739000000000,0.350000000000000
,,,W1,,"0","1",,,,,,,,,,"46930",,,,,Pre - Code,,,,W1,,,2cf0036e-f2e2-43ad-abcd-eaa368d1a15f,"5601","1","110",46930.000000000000000,0.000000000000000,-2.269348000000000,0.350000000000000
,,,W1,,"2008","1",,,,,,,,,,"26781",,,,,High - Code,,,,W1,,,8a815e65-7d44-48d8-9491-d6b20e414b81,"5600","1","192",0.000000000000000,0.000000000000000,-9.224644000000000,0.350000000000000
,,,W1,,"2006","1",,,,,,,,,,"22298",,,,,High - Code,,,,W1,,,60c062dc-a24f-4e27-adee-760f833bb90c,"5599","1","192",0.000000000000000,0.000000000000000,-9.224644000000000,0.350000000000000
,,,W1,,"1975","1",,,,,,,,,,"6433",,,,,Low - Code,,,,W1,,,141070f9-097f-48de-98fa-9d2ffe3cc067,"5598","1","191",0.000000000000000,0.000000000000000,-1.037119000000000,0.350000000000000
,,,W1,,"1974","1",,,,,,,,,,"9505",,,,,Low - Code,,,,W1,,,bcc34a15-fc71-4710-be94-a1bd1e6f6869,"5597","1","193",0.000000000000000,0.000000000000000,-1.037119000000000,0.350000000000000
,,,W1,,"1964","1",,,,,,,,,,"1273",,,,,Pre - Code,,,,W1,,,91378c34-8af5-4f6b-b937-84b2e9bb3b51,"5596","1","191",0.000000000000000,0.000000000000000,-1.037119000000000,0.350000000000000
,,,W1,,"1995","1",,,,,,,,,,"72284",,,,,Moderate - Code,,,,W1,,,4987ff2f-c0ee-498d-9976-f52a27b3953c,"5595","1","193",0.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1992","1",,,,,,,,,,"22508",,,,,Low - Code,,,,W1,,,22b7c1b8-4b85-462c-8f5a-60653cf7852c,"5594","1","193",0.000000000000000,0.000000000000000,0.232739000000000,0.350000000000000
,,,W1,,"1965","1",,,,,,,,,,"1650",,,,,Pre - Code,,,,W1,,,5d657458-e769-4e85-aa9c-cd2124621344,"5593","1","191",0.000000000000000,0.000000000000000,-1.102866000000000,0.350000000000000
,,,W1,,"1970","1",,,,,,,,,,"7794",,,,,Pre - Code,,,,W1,,,5765fa56-462d-4e02-bbf2-f2927e41c758,"5592","1","193",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"1994","1",,,,,,,,,,"62269",,,,,Moderate - Code,,,,W1,,,fd62ba92-ddb5-4395-8b2c-f8981d368ab4,"5591","1","193",0.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1940","1",,,,,,,,,,"29834",,,,,Pre - Code,,,,W1,,,9d3880ba-db8e-4cce-ad0b-7599d5e9c25f,"5590","1","120",29834.000000000000000,0.000000000000000,-2.180728000000000,0.350000000000000
,,,W1,,"1940","1",,,,,,,,,,"32455",,,,,Pre - Code,,,,W1,,,c7800469-57ee-4683-8c04-2d6dfd7f05e0,"5589","1","123",32455.000000000000000,0.000000000000000,-2.180728000000000,0.350000000000000
,,,W1,,"1994","1",,,,,,,,,,"39267",,,,,Moderate - Code,,,,W1,,,1d80684f-bfb2-4d4d-b65c-5beb8816867c,"5588","1","193",0.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1996","1",,,,,,,,,,"58979",,,,,Moderate - Code,,,,W1,,,b0015434-686e-434c-b4aa-ad582cedb441,"5585","1","193",0.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"2007","1",,,,,,,,,,"85304",,,,,High - Code,,,,W1,,,b4c17587-dca5-4aa5-9919-3b8d351b21b4,"5584","1","192",0.000000000000000,0.000000000000000,-2.419406000000000,0.350000000000000
,,,W1,,"1996","1",,,,,,,,,,"38616",,,,,Moderate - Code,,,,W1,,,73e4efee-4dda-488a-ada7-38592a5ed088,"5583","1","193",0.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1971","1",,,,,,,,,,"4501",,,,,Pre - Code,,,,W1,,,c91da672-d837-4794-a6fc-63a7f6c2e3ae,"5582","1","191",0.000000000000000,0.000000000000000,-1.102866000000000,0.350000000000000
,,,RC,,"0","1",,,,,,,,,,"725893",,,,,Pre - Code,,,,RC,,,a76b60c9-2856-4933-9775-9d7089554768,"5581","1","490",612116.000000000000000,113777.000000000000000,-14.838559000000000,0.400000000000000
,,,W1,,"1979","1",,,,,,,,,,"338531",,,,,Low - Code,,,,W1,,,66d39314-1c68-4634-a82c-8fcb37f529ff,"5580","1","131",91412.000000000000000,247119.000000000000000,-14.807998000000000,0.350000000000000
,,,W1,,"1994","1",,,,,,,,,,"23201",,,,,Moderate - Code,,,,W1,,,af7820a1-3bc1-43d6-8858-d1520764c08d,"5579","1","193",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"1980","1",,,,,,,,,,"15940",,,,,Low - Code,,,,W1,,,5931b708-38ad-407a-99e9-ed63d1696039,"5577","1","193",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"1978","1",,,,,,,,,,"6686",,,,,Low - Code,,,,W1,,,194d35d8-57bc-4542-a755-381102a7fa8f,"5576","1","193",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"1977","1",,,,,,,,,,"6431",,,,,Low - Code,,,,W1,,,483af357-99ae-4a71-892d-116e38e8eafe,"5575","1","193",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"1967","1",,,,,,,,,,"4702",,,,,Pre - Code,,,,W1,,,996a55f6-b483-45c4-aa8b-ed9be2f960da,"5574","1","193",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"1981","1",,,,,,,,,,"11178",,,,,Low - Code,,,,W1,,,6315d2d8-7fef-4299-921c-04ec231bce4d,"5571","1","193",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W2,,"2004","2",,,,,,,,,,"19195",,,,,High - Code,,,,W2,,,3c469956-33a8-4c72-a220-bc2b4c655639,"5570","1","197",0.000000000000000,0.000000000000000,-9.224644000000000,0.400000000000000
,,,W1,,"1991","1",,,,,,,,,,"29845",,,,,Low - Code,,,,W1,,,aeae3925-12c2-4cc9-afe4-4978a4a620c3,"5569","1","193",0.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,RC,,"1952","1",,,,,,,,,,"403712",,,,,Pre - Code,,,,RC,,,05c79e70-cd64-456c-9ab2-8df7d5d64291,"5567","1","431",64551.000000000000000,339161.000000000000000,-2.505987000000000,0.400000000000000
,,,W1,,"1992","1",,,,,,,,,,"41842",,,,,Low - Code,,,,W1,,,7f2df418-1a9d-4783-9779-7f59bc1c765b,"5564","1","193",0.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"2005","1",,,,,,,,,,"33279",,,,,High - Code,,,,W1,,,8e885379-ac53-44c7-81bd-5314d07a7a0c,"5563","1","193",0.000000000000000,0.000000000000000,-1.037119000000000,0.350000000000000
,,,W1,,"1976","1",,,,,,,,,,"8481",,,,,Low - Code,,,,W1,,,1fe3c231-aef7-4bed-b973-ca4995fd72ab,"5562","1","193",0.000000000000000,0.000000000000000,-1.037119000000000,0.350000000000000
,,,W1,,"1994","1",,,,,,,,,,"35069",,,,,Moderate - Code,,,,W1,,,6581bdab-17b2-4b03-a8a1-ef4b7d3df89e,"5561","1","193",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"1993","1",,,,,,,,,,"60445",,,,,Moderate - Code,,,,W1,,,1b632415-7eff-48bb-ba40-227785cdc5be,"5560","1","193",0.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1996","1",,,,,,,,,,"26875",,,,,Moderate - Code,,,,W1,,,7e083c56-d288-4eac-a00e-51048270649b,"5559","1","193",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"1980","1",,,,,,,,,,"8383",,,,,Low - Code,,,,W1,,,cb4e1e07-d6be-4019-946d-5a7782540daf,"5558","1","191",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"1987","1",,,,,,,,,,"42977",,,,,Low - Code,,,,W1,,,16d0e182-a2d1-4810-b48e-6d993a24d5f1,"5557","1","191",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"1992","1",,,,,,,,,,"26417",,,,,Low - Code,,,,W1,,,7b5db3c9-ae7a-47c7-a292-e5b95fbc5ce0,"5555","1","191",0.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1995","1",,,,,,,,,,"11229",,,,,Moderate - Code,,,,W1,,,99cf7f2f-f4c4-4583-a411-a59907b70dbb,"5554","1","200",11229.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1991","1",,,,,,,,,,"1730",,,,,Low - Code,,,,W1,,,5e7f1754-d289-440c-ac1a-5b62a4688ee4,"5553","1","200",1730.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1979","1",,,,,,,,,,"17240",,,,,Low - Code,,,,W1,,,69bf8f40-80ab-4f14-88d0-2e64c1401096,"5552","1","193",0.000000000000000,0.000000000000000,-1.037119000000000,0.350000000000000
,,,W1,,"1994","1",,,,,,,,,,"29286",,,,,Moderate - Code,,,,W1,,,4ca24a74-c28c-422b-8f3a-02a1580dd856,"5551","1","191",0.000000000000000,0.000000000000000,-1.037119000000000,0.350000000000000
,,,W1,,"1994","1",,,,,,,,,,"41740",,,,,Moderate - Code,,,,W1,,,fa84e64d-c6d1-4000-b547-8f017c54f565,"5550","1","191",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"1978","1",,,,,,,,,,"29680",,,,,Low - Code,,,,W1,,,9220ab10-1155-43e5-952a-a9dc13c02276,"5549","1","193",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"0","1",,,,,,,,,,"116954",,,,,Pre - Code,,,,W1,,,cada5e3e-094b-495f-86f9-e8c28e6f47da,"5548","1","190",0.000000000000000,116954.000000000000000,-3.823574000000000,0.350000000000000
,,,W1,,"1976","1",,,,,,,,,,"7006",,,,,Low - Code,,,,W1,,,ec2a29b5-a8e5-4f60-8a7f-0d59bee3b54c,"5547","1","191",0.000000000000000,0.000000000000000,-1.037119000000000,0.350000000000000
,,,W1,,"1992","1",,,,,,,,,,"5869",,,,,Low - Code,,,,W1,,,29660453-f7e0-493a-b343-572ef883d6f8,"5546","1","200",5869.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1974","1",,,,,,,,,,"16956",,,,,Low - Code,,,,W1,,,c0f2214b-2074-410e-98dc-13b078603f28,"5544","1","193",0.000000000000000,0.000000000000000,-1.037119000000000,0.350000000000000
,,,W1,,"1984","1",,,,,,,,,,"10114",,,,,Low - Code,,,,W1,,,3c95d6d2-7dcc-4618-95f4-b4e0559366d7,"5543","1","190",0.000000000000000,0.000000000000000,-1.102866000000000,0.350000000000000
,,,W1,,"1992","1",,,,,,,,,,"20256",,,,,Low - Code,,,,W1,,,477d2d42-906a-483c-b919-d698b09f783e,"5542","1","191",0.000000000000000,0.000000000000000,-1.037119000000000,0.350000000000000
,,,W1,,"1993","1",,,,,,,,,,"9609",,,,,Moderate - Code,,,,W1,,,fc3302ce-7503-4130-8f88-7d4642010fcf,"5541","1","200",9609.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1974","1",,,,,,,,,,"3828",,,,,Low - Code,,,,W1,,,f87989eb-d13f-4181-83db-19c464f9b9e6,"5540","1","191",0.000000000000000,0.000000000000000,-1.037119000000000,0.350000000000000
,,,W1,,"1972","1",,,,,,,,,,"1192",,,,,Pre - Code,,,,W1,,,a7a3791f-57db-4557-8646-bf0b8054937b,"5539","1","193",0.000000000000000,0.000000000000000,-1.037119000000000,0.350000000000000
,,,W1,,"1991","1",,,,,,,,,,"42611",,,,,Low - Code,,,,W1,,,00933c34-8cac-49ee-a2c4-88ce42717bd8,"5538","1","191",0.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1976","1",,,,,,,,,,"157943",,,,,Low - Code,,,,W1,,,e1f335a3-ec76-4b9f-a60a-d739dae7d50c,"5536","1","193",648.000000000000000,157295.000000000000000,-1.585312000000000,0.350000000000000
,,,RC,,"1994","1",,,,,,,,,,"14098",,,,,Low - Code,,,,RC,,,5c80d86d-6e3a-42a6-85ed-46a4a3f72b88,"5535","1","490",14098.000000000000000,0.000000000000000,-3.164713000000000,0.400000000000000
,,,W1,,"2007","1",,,,,,,,,,"98862",,,,,High - Code,,,,W1,,,8359d875-b115-489e-a01e-225e50fa1b0a,"5533","1","193",13410.000000000000000,85452.000000000000000,-14.219382000000000,0.350000000000000
,,,W1,,"1992","1",,,,,,,,,,"44382",,,,,Low - Code,,,,W1,,,1cccb225-fe85-4092-9e9b-bed11580c6ee,"5532","1","191",0.000000000000000,0.000000000000000,-14.826966000000001,0.350000000000000
,,,W1,,"1973","1",,,,,,,,,,"3913",,,,,Pre - Code,,,,W1,,,f2dd60ea-d96c-4d9e-ba29-60877adf2fc5,"5531","1","193",0.000000000000000,0.000000000000000,-1.037119000000000,0.350000000000000
,,,W1,,"1965","1",,,,,,,,,,"3778",,,,,Pre - Code,,,,W1,,,f715b7f7-a23a-40fb-8a71-d21992c08583,"5529","1","191",0.000000000000000,0.000000000000000,-1.102866000000000,0.350000000000000
,,,W1,,"1970","1",,,,,,,,,,"7008",,,,,Pre - Code,,,,W1,,,ff962c27-2421-45c8-8a86-3174de593c54,"5528","1","193",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"1972","1",,,,,,,,,,"6293",,,,,Pre - Code,,,,W1,,,5ea647d9-6f1c-4802-b0b5-0bd0f14ce879,"5527","1","191",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"1967","1",,,,,,,,,,"6573",,,,,Pre - Code,,,,W1,,,03f6cb07-227f-4f71-a46f-e0a2c725d94a,"5526","1","193",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"1996","1",,,,,,,,,,"24713",,,,,Moderate - Code,,,,W1,,,8bda10da-3c90-459b-8063-d5b78eeb68c8,"5525","1","193",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
,,,W1,,"1994","1",,,,,,,,,,"32485",,,,,Moderate - Code,,,,W1,,,3819a913-0925-44bf-b016-96290a4a7f17,"5524","1","191",0.000000000000000,0.000000000000000,-0.026324000000000,0.350000000000000
